,PRODUCT_ID,SELLER_ID,STD_PRICE,MEAN_PRICE,VAR_PRICE,MIN_PRICE,MAX_PRICE,COUNT_ORDER,COUNT_VAR_PRICE
0,1e9e8ef04dbcff4541ed26657ea517e5,5670f4db5b62c43d542e1b2d56b0cf7c,,10.91,,10.91,10.91,1,1
1,3aa071139cb16b67ca9e5dea641aaa2f,b561927807645834b59ef0d16ba55a24,,248.0,,248.0,248.0,1,1
2,96bd76ec8810374ed1b65e291975717f,7b07b3c7487f0ea825fc6df75abd658b,,79.8,,79.8,79.8,1,1
3,cef67bcfe19066a932b7673e239eb23d,c510bc1718f0f2961eaa42a23330681a,,112.3,,112.3,112.3,1,1
4,9dc1a7de274444849c219cff195d0b71,0be8ff43f22e456b4e0371b2245e4d01,,37.9,,37.9,37.9,1,1
5,41d3672d4792049fa1779bb35283ed13,ce248b21cb2adc36282ede306b7660e5,,45.87,,45.87,45.87,1,1
6,732bd381ad09e530fe0a5f457d81becb,8b8cfc8305aa441e4239358c9f6f2485,7.07,963.0,50.0,958.0,968.0,2,2
7,2548af3e6e77a690cf3eb6368e9ab61e,95f83f51203c626648c875dd41874c7f,0.0,9.99,0.0,9.99,9.99,9,1
8,37cc742be07708b53a98702e77a21a02,d91fb3b7d041e83b64a00a3edfb37e4f,,10.4,,10.4,10.4,1,1
9,8c92109888e8cdf9d66dc7e463025574,0432ead42b6c8a0bdf68154add917fdf,,82.9,,82.9,82.9,1,1
10,14aa47b7fe5c25522b47b4b29c98dcb9,1835b56ce799e6a4dc4eddc053f04066,0.0,71.99,0.0,71.99,71.99,4,1
11,03b63c5fc16691530586ae020c345514,bfd27a966d91cfaafdb25d076585f0da,0.0,239.0,0.0,239.0,239.0,2,1
12,cf55509ea8edaaac1d28fdb16e48fc22,06e5eefc71ec47ae763c5c6f8db7064f,,207.25,,207.25,207.25,1,1
13,7bb6f29c2be57716194f96496660c7c2,5a8e7d5003a1f221f9e1d6e411de7c23,,59.9,,59.9,59.9,1,1
14,eb31436580a610f202c859463d8c7415,06e5eefc71ec47ae763c5c6f8db7064f,,226.18,,226.18,226.18,1,1
15,3bb7f144022e6732727d8d838a7b13b3,a17f621c590ea0fab3d5d883e1630ec6,,26.7,,26.7,26.7,1,1
16,6a2fb4dd53d2cdb88e0432f1284a004c,7040e82f899a04d1b434b795a43b4617,0.0,16.9,0.0,16.9,16.9,2,1
17,a1b71017a84f92fd8da4aeefba108a24,87142160b41353c4e5fca2360caf6f92,,69.9,,69.9,69.9,1,1
18,a0736b92e52f6cead290e30b578413b6,391fc6631aebcf3004804e51b40bcf1e,0.0,49.7,0.0,49.7,49.7,2,1
19,f53103a77d9cf245e579ea37e5ec51f0,1835b56ce799e6a4dc4eddc053f04066,0.0,41.99,0.0,41.99,41.99,2,1
20,1c1890ba1779090cd54008a3c3302921,6edacfd9f9074789dad6d62ba7950b9c,0.0,111.9,0.0,111.9,111.9,3,1
21,518ef5de2c2b3a255e326a4594ba15d9,28ea411b354f14b1a494be4e79f0ce02,,145.0,,145.0,145.0,1,1
22,e3e020af31d4d89d2602272b315c3f6e,94144541854e298c2d976cb893b81343,,29.9,,29.9,29.9,1,1
23,8b41fbc2b984a12030090112324d1bc4,4b9750c8ad28220fe6702d4ecb7c898f,,48.9,,48.9,48.9,1,1
24,d03bd02af9fff4b98f1c972315e5e9ef,0241d4d5d36f10f80c644447315af0bd,3.33,78.79,11.11,69.9,79.9,9,2
25,8ba4f2a4ae695d26e5626c1bf710975e,7040e82f899a04d1b434b795a43b4617,,69.9,,69.9,69.9,1,1
26,f6574524b07d5bb753bab6f35abe2d06,5f5b43b2bffa8656e4bc6efeb13cc649,,349.9,,349.9,349.9,1,1
27,c78b767da00efb70c1bcccab87c28cd5,85d9eb9ddc5d00ca9336a2219c97bb13,5.37,36.5,28.8,26.9,38.9,5,2
28,a0253d43394dd4da9a5d7b1f546f1a32,48162d548f5b1b11b9d29d1e01f75a61,,208.0,,208.0,208.0,1,1
29,051b9ff13dd55c0a6655a15ff296f80d,a45314082d50d578a4721c9787ce09ab,,285.0,,285.0,285.0,1,1
30,47859fca9dd7485cbd93c3e8993bb74f,1835b56ce799e6a4dc4eddc053f04066,,41.99,,41.99,41.99,1,1
31,e1d1d22e9f8122a4ec1533b032c12562,f918546be4bec7104d117789ba758b2b,,199.0,,199.0,199.0,1,1
32,20e37962088a4061d3578def47a8648b,cca3071e3e9bb7d12640c9fbe2301306,,64.9,,64.9,64.9,1,1
33,1eba879220bd0981a0e2fbab499ed4e1,5058e8c1e82653974541e83690655b4a,5.18,83.74,26.79,79.99,89.99,8,2
34,ce5b91848b91118daffb3af53b747475,2ff97219cb8622eaf3cd89b7d9c09824,,19.9,,19.9,19.9,1,1
35,5370b82a213393979691c98074265584,834f8533b2ecb6598dd004ff3de7203a,0.0,103.37,0.0,103.37,103.37,3,1
36,b8dac5113b06a97e64943234522572b9,5ee7fd217d08dfe5d3e2f51f96a12c9a,,115.0,,115.0,115.0,1,1
37,750cf819d127191920eda79a4b6fb479,14a08204d03bb6b6bde8029f801ae0eb,0.0,24.0,0.0,24.0,24.0,2,1
38,e6af694343b45b56304ad91974a110b9,ab3e0c171fe84a7ba7de130f19cfb485,0.0,79.99,0.0,79.99,79.99,3,1
39,680874c570dad71c0a2844cfbf417054,5343d0649eca2a983820bfe93fc4d17e,0.0,39.0,0.0,39.0,39.0,8,1
40,8b3a9476f74f5297f7ff0ec6d95fe1ea,391fc6631aebcf3004804e51b40bcf1e,,139.9,,139.9,139.9,1,1
41,1c6fb703c624b381a20f21f757694866,c68fb906c8f4b4b946d8386bfa6e5467,1.05,97.14,1.1,96.4,97.88,2,2
42,db46052aed7dff59ba38cf2fe29b87f9,4a3ca9315b744ce9f8e9374361493884,,107.6,,107.6,107.6,1,1
43,b864b103180d5a6a3f830e67f93e8735,f5b84683a9bf9e1df748cf40f601b39c,,83.9,,83.9,83.9,1,1
44,7a8dac4aaa16bc642e4df33adcf03303,7299e27ed73d2ad986de7f7c77d919fa,127.28,469.99,16200.0,379.99,559.99,2,2
45,83b9bc6aae6f527ff6aafb9e01d6cbf3,46dc3b2cc0980fb8ec44634e21d2718e,,129.99,,129.99,129.99,1,1
46,5f504b3a1c75b73d6151be81eb05bdc9,834f3294fba9f932f56edc879193f925,19.91,598.95,396.51,572.0,642.3,63,6
47,bbf920aa6ac72007a726e6f419156f8f,391fc6631aebcf3004804e51b40bcf1e,0.0,39.9,0.0,39.9,39.9,3,1
48,c3b7e4d83e530c27a8e6368296aece48,77530e9772f57a62c906e1c21538ab82,,148.0,,148.0,148.0,1,1
49,c5d8079278e912d7e3b6beb48ecb56e8,abcd2cb37d46c2c8fb1bf071c859fc5b,4.24,92.9,18.0,89.9,95.9,2,2
50,5eaa343860dc445b3fd43d1b682809fd,821fb029fc6e495ca4f08a35d51e53a5,,1090.0,,1090.0,1090.0,1,1
51,b5cfb1d3c5e435a7a52227e08f220ee7,4b9750c8ad28220fe6702d4ecb7c898f,,49.9,,49.9,49.9,1,1
52,334479e94cba98064050db1c9636e244,87142160b41353c4e5fca2360caf6f92,,59.9,,59.9,59.9,1,1
53,3fcd8dfe610c62edfb51de2630cd9ef4,713e3a23ca5e47786eb6f0d99f94cfac,,229.0,,229.0,229.0,1,1
54,4c8056caed5757810b9a68b83c3759e6,b1a81260566c1bac3114a6d124413f27,,169.9,,169.9,169.9,1,1
55,30e77af9e7759bbaa0305d2fbc605dc4,7142540dd4c91e2237acb7e911c4eba2,,349.9,,349.9,349.9,1,1
56,92bf5d2084dfbcb57d9db7838bac5cd0,ef506c96320abeedfb894c34db06f478,,25.99,,25.99,25.99,1,1
57,fdeb34a9f03fea7c3937dd62d1d0287e,d66c305afaec317ebee552073a674429,,53.9,,53.9,53.9,1,1
58,1065dbb6b0bf03daaedab1236979e296,bfd27a966d91cfaafdb25d076585f0da,,169.0,,169.0,169.0,1,1
59,0d826eba8e0a2ae3bca9e3a947dd756d,5b581417df4480f632484ba681e53944,0.0,149.0,0.0,149.0,149.0,2,1
60,f8f6fd145cc00519283cf3100477b2b3,91f5779a8731baca4809fdeade81803f,,121.87,,121.87,121.87,1,1
61,4e04ffb7dd3739ecfc37de8927dd586c,aba1721a889e04decc910aa13b768ef4,,59.0,,59.0,59.0,1,1
62,36555a2f528d7b2a255c504191445d39,851773c885feb5e2da3b4f82bc2b17ce,,29.9,,29.9,29.9,1,1
63,22937a73f92a33040ab4e2540355a5d8,0ea22c1cfbdc755f86b9b54b39c16043,,79.9,,79.9,79.9,1,1
64,dc21247da0290904ffbbcd5953c76f95,aba1721a889e04decc910aa13b768ef4,,58.0,,58.0,58.0,1,1
65,9020ce7adcc384b2899ae87ddc54767b,aba1721a889e04decc910aa13b768ef4,,136.0,,136.0,136.0,1,1
66,bfc1d1c62b1f7f401d8d9dda962bb870,8f2ce03f928b567e3d56181ae20ae952,,99.9,,99.9,99.9,1,1
67,6fef6d87bb6c2eb11d57a967209219a8,4e85b538b0dad58852641540686d0e14,,7.79,,7.79,7.79,1,1
68,1e5428c428e0f783acd6e3d94ba4ee2a,53243585a1d6dc2643021fd1853d8905,0.0,599.0,0.0,599.0,599.0,8,1
69,94080f9219044d897195e2be145945dc,880ce4951cf857ab1d9e0b75c1d856f4,,178.9,,178.9,178.9,1,1
70,d0389f20b3d11de54e1e4561df147683,37dd29b36c458d82f74a953c40c43645,,452.6,,452.6,452.6,1,1
71,3e9b58f1436820c248d3f98d7229bb14,fa1c13f2614d7b5c4749cbc52fecda94,0.0,99.9,0.0,99.9,99.9,5,1
72,575c38b4c88fc7b35ef22fc8312bfe1b,48436dade18ac8b2bce089ec2a041202,0.0,138.9,0.0,138.9,138.9,2,1
73,556702ebb73d3786a852ad3d5a8ad268,0b35c634521043bf4b47e21547b99ab5,,169.0,,169.0,169.0,1,1
74,a3a03c131926ec14d4c9f3ef03016b24,b55638ad525e906c698fa2ce742c1742,,59.0,,59.0,59.0,1,1
75,e586ebb6022265ae1eea38f46ffe3ead,01fdefa7697d26ad920e9e0346d4bd1b,0.0,64.9,0.0,64.9,64.9,2,1
76,278b3c6462e86b4556b99989513ddf73,d1ef48b38baca7e831711c4a0aeb398f,,29.99,,29.99,29.99,1,1
77,0d009643171aee696f4733340bc2fdd0,fe2032dab1a61af8794248c8196565c9,25.67,325.63,658.97,275.0,339.0,11,3
78,be1be330cf34043d1c40d6114cbd11b5,d921b68bf747894be13a97ae52b0f386,0.0,149.0,0.0,149.0,149.0,2,1
79,07f01b6fcacc1b187a71e5074199db2d,6481e96574816ead57975da2c0f6d80d,,57.0,,57.0,57.0,1,1
80,75b4372e69a42f8ae1d908c076f547b2,40d54b51e962dbe09cabbcfd33298dee,17.24,245.72,297.3,219.9,255.0,4,3
81,3569d4374a919941a50f57371b1dc93d,ef0ace09169ac090589d85746e3e036f,,99.9,,99.9,99.9,1,1
82,a3c95dc653d9a279b160bc0179385ed1,7d456afc660226829370f3173d14520c,0.0,180.0,0.0,180.0,180.0,3,1
83,0992c6cba95a13bfa68ea7d5e22d478b,d50d79cb34e38265a8649c383dcffd48,28.87,372.66,833.33,355.99,405.99,3,2
84,b1eae565a61935e0011ee7682fef9dc9,2089a6d640999f9b9141ac719b2af596,,399.9,,399.9,399.9,1,1
85,2734390ee304b0f4817b3c233094fc16,35ef5aa32949680f627efec3c23e705c,,239.0,,239.0,239.0,1,1
86,32ee3f4e2493045726807808d7abbab6,c53bcd3be457a342a97e39e5a9f0be22,,89.9,,89.9,89.9,1,1
87,c2367eda4f9623d0355dc5d7796d857a,5145090ab595c0d0b8557199f5701fbf,,649.9,,649.9,649.9,1,1
88,7f34b85142d1ef9e077a0da9ada27385,79ebd9a61bac3eaf882805ed4ecfa12a,,119.9,,119.9,119.9,1,1
89,c478b1bbf9ec8c5691f37ccb83187386,bd0389da23d89b726abf911cccc54596,,139.9,,139.9,139.9,1,1
90,f9ecf420c38b90a8af8e7f70fd789264,94e93ce877be27a515118dbfd2c2be41,,89.9,,89.9,89.9,1,1
91,3a6a0247ced9dcb444b46caafdcdd368,f46490624488d3ff7ce78613913a7711,,126.0,,126.0,126.0,1,1
92,adf591c625cb265c12bc6749d3a2f757,a420f60ff1aa9acc80d0e42959f2b313,0.89,31.58,0.78,29.9,32.0,10,2
93,3e0f398b664b26e3224c79dbf435191f,f4aba7c0bca51484c30ab7bdc34bcdd1,,49.9,,49.9,49.9,1,1
94,64c8f1a52b407d92518a1f8b79240a70,7d76b645482be4a332374e8223836592,6.3,24.45,39.69,19.99,28.9,2,2
95,af16005fca813272caf59c432153949e,82e0a475a88cc9595229d8029273f045,0.0,75.9,0.0,75.9,75.9,4,1
96,e6a1ff3552ba3305c1cf0a4dde50347f,7142540dd4c91e2237acb7e911c4eba2,,59.9,,59.9,59.9,1,1
97,d8a405c732027a2af3187b031890933d,e21a1e8be4715b0fcfd5385643bc49c4,,29.9,,29.9,29.9,1,1
