,seller_id,count_orders,count_products,sum_price_orders,count_orders_delivered,count_review_score_5,count_review_score_4,count_review_score_3,count_review_score_2,count_review_score_1,count_early_delivery,count_late_delivery
707,11938fcc75f6902fea1d0a6f72b54a57,2,2,594.98,2,1,0,0,0,1,2,0
708,9b76ad3d04236f76bc71c59470305e13,2,3,394.7,2,2,0,0,0,0,2,0
709,d7ab82074b5f1dfba46db123df101bff,2,3,38.67,2,1,1,0,0,0,2,0
710,9c0e69c7bf2619675bbadf47b43f655a,157,206,33702.78,151,89,34,13,4,20,132,25
711,94d76e96eedd976258cd3278ce56d5f2,1,1,385.61,1,1,0,0,0,0,1,0
712,52f976b17ea7f2f087f56dcc419328f6,6,6,7630.0,6,3,0,1,2,0,6,0
713,4e326052e5dbba8adcd512f3450a307e,3,6,570.0,3,1,0,0,0,2,3,0
714,3586b8580d9c917874e053a1bb37b5ff,36,43,1524.7,36,22,9,3,2,0,35,1
715,6edacfd9f9074789dad6d62ba7950b9c,208,219,13147.1,205,145,30,14,3,17,192,16
716,52831e5990d0771cb4951d6f12928167,1,1,65.0,1,0,0,1,0,0,1,0
717,9e7c5f4d7770eab65738cca38f9efccf,2,2,184.8,2,0,1,1,0,0,2,0
718,4677a5437afda5fa7140b927b07be1cc,11,11,3415.7,11,5,5,1,0,0,10,1
719,3e8bd881d92466e63ba9e3e809cd3c50,9,10,2242.28,8,5,1,1,0,2,5,4
720,4a1917ef994878940e1fb03eeb787ad7,2,3,768.0,2,0,1,0,1,0,2,0
721,334cab711dee080b079fa5779b584783,11,26,1069.7,11,10,1,0,0,0,11,0
722,9dd59e43f0c9f0553244e8f9c2fb247e,10,10,356.3,10,9,0,1,0,0,9,1
723,ccf8813e5a7d6c84d865cd38bfc2b130,26,26,2635.5,26,19,3,1,1,2,24,2
724,8d956fec2e4337affcb520f56fd8cbfd,211,228,11015.19,210,120,53,18,4,17,183,28
725,e5a3438891c0bfdb9394643f95273d8e,224,255,7738.35,216,126,34,20,6,40,175,49
726,f9f68daa2af419d38f745478bcb3da1a,2,2,22.4,1,1,0,0,0,1,1,1
727,138dbe45fc62f1e244378131a6801526,49,58,1125.56,49,30,6,5,3,5,46,3
728,5058e8c1e82653974541e83690655b4a,63,78,10022.82,62,18,12,13,5,15,54,9
729,cd2169d9f31ff6fbb9ca3373b0c9e354,1,1,569.0,1,0,1,0,0,0,1,0
730,15aec03fe4cf30dfa574cf550f5ff5ff,1,1,28.9,0,0,0,0,0,1,0,1
731,9674754b5a0cb32b638cec001178f799,86,97,5069.92,84,55,12,7,4,11,80,6
732,c161d1327ebc3a156c09582ab2f59f6c,3,3,52.99,2,1,0,1,0,1,2,1
733,4d232b78ab7ef10393dc3807d827bc0d,5,5,1475.0,5,2,3,0,0,0,5,0
734,23ff42c4bf1f8f16cddb19d8b972974a,2,3,174.7,2,1,0,1,0,0,2,0
735,d3dcf0604eabf0224fbd5948b5e02f69,9,9,2902.3,9,6,0,1,0,2,6,3
736,49067458c68f7701fd334ce326accbe0,17,37,1047.65,17,8,3,1,1,5,16,1
737,dfa0c4c6229ab200a4a1336b4d7128ff,77,86,4777.1,77,45,13,5,2,12,74,3
738,35281d148dcf7134bae913c57db4e6da,1,1,119.99,1,1,0,0,0,0,1,0
739,76833248bbc0e65a0293ec62023e4396,2,2,2399.98,2,2,0,0,0,0,2,0
740,48e5ee06fb2dc74df1c711a9b6dfac2a,1,3,57.0,1,1,0,0,0,0,1,0
741,2cb6eb1b7185064167657fa09f541105,6,7,1217.9,6,5,0,1,0,1,5,1
742,0f7eea709efdf942b5f95c7516dbacd7,3,3,195.74,3,1,1,1,0,0,3,0
743,54583ab379489add547fe47b628db589,10,10,2240.0,10,8,2,0,0,0,9,1
744,51e0557bc7b86de13e946c60ee91ce39,1,1,45.8,1,1,0,0,0,0,1,0
745,0bebbb2cea103a4a020c95d43fd7d754,9,9,1367.2,9,8,1,0,0,0,9,0
746,9da1ca0bef29ee170e541927a5aeabdc,6,6,1484.4,6,2,0,2,0,2,4,2
747,6c7d50c24b3ccd2fd83b44d8bb34e073,114,128,8699.34,112,74,25,5,2,8,109,5
748,3faf68a3b0af94b10bac70d86077be49,7,7,1322.93,7,4,3,0,0,0,7,0
749,05feb94f19d094d4b0f9281f0b1d4c99,6,6,9353.0,6,3,3,0,0,0,6,0
750,f650a9708fa1bab22bdd8d3a818cc415,5,5,507.75,4,3,0,0,0,2,4,1
751,5cbbd5a299cab112b7bf23862255e43e,36,38,2726.06,36,24,4,4,2,2,36,0
752,07d75e33f2750d97d467fb57e4dfdd8a,2,2,722.4,2,0,1,0,0,1,2,0
753,8a8835a43bda99fd37310ad76c457510,2,3,224.34,2,1,1,0,0,0,2,0
754,ca3bd7cd9f149df75950150d010fe4a2,71,138,9731.85,68,38,15,5,3,10,65,6
755,323ce52b5b81df2cd804b017b7f09aa7,30,30,2554.2,29,17,9,1,1,2,23,7
756,ebd1417732defaf66c50b5a800eb293e,1,1,309.0,1,1,0,0,0,0,1,0
757,76ea5315acb3f5f7ade3cd261faf922a,15,15,1087.06,15,10,1,3,0,1,14,1
758,4b1eaadf791bdbbad8c4a35b65236d52,8,8,1849.79,5,1,1,0,1,5,4,4
759,4cc43a222a0f94910728b62b97a8c5f8,1,1,108.5,1,0,0,1,0,0,1,0
760,bc503e244f187939d10c92a5c8e378ce,7,16,637.67,6,3,1,0,1,2,5,2
761,b6f52e346160519c24a23af05410ad32,1,1,129.9,1,0,1,0,0,0,1,0
762,70125af26c2d6d4ef401a1d02ae7701f,5,8,371.2,5,3,2,0,0,0,3,2
763,c84592044b180dec206770c38603814b,15,15,511.94,14,9,3,1,1,1,14,1
764,1caf283236cd69af44cbc09a0a1e7d32,33,37,917.6,33,26,5,0,0,2,30,3
765,ba90964cff9b9e0e6f32b23b82465f7b,38,38,44212.5,38,26,6,4,0,2,36,2
766,5e9f5bd34e0830569f05c9d4f56e04a8,2,2,239.98,2,1,1,0,0,0,2,0
767,15fa791d5e017f66402dc28c44480657,8,8,1802.0,8,5,2,0,0,1,7,1
768,20d83f3ef0e6925fd74bfd59170babf7,40,54,2903.6,40,28,6,3,0,3,38,2
769,59417c56835dd8e2e72f91f809cd4092,18,18,36459.0,18,10,6,0,1,1,18,0
770,a13580f0e8f782b7a543885a0ef99f08,10,10,1304.9,10,5,4,1,0,0,8,2
771,ccada0ef508e698917a6eab263375905,3,3,172.8,3,1,1,0,1,0,3,0
772,4bde6149c15cf7e177b36fa060dd6de8,2,2,159.8,2,2,0,0,0,0,2,0
773,fe1bbc5feda5c8979a8a1b3b2512d5a6,9,10,724.72,9,2,4,3,0,0,8,1
774,23a0ffca143a15b9b5bbdb7d552f626a,23,24,3718.51,23,14,2,2,1,4,20,3
775,32b8764b4ef628b53608fc34011fcc13,36,38,8884.0,36,20,7,7,0,2,33,3
776,e7df4cd29ab5abab70fb0783ddb53987,23,24,9608.7,23,15,4,2,0,2,19,4
777,0432ead42b6c8a0bdf68154add917fdf,85,90,7792.1,82,64,11,2,1,7,79,6
778,7e959205cebc10adefcb331f934238a4,2,2,513.9,0,0,0,0,0,2,0,2
779,2a261b5b644fa05f4f2700eb93544f2c,51,82,5355.0,51,26,12,3,1,10,41,10
780,f680f85bee2d253556ac91be391d2c82,45,54,5183.92,45,27,11,4,1,2,44,1
781,3785b653b1b82de85ab47dd139938091,21,24,1552.0,21,17,4,1,0,0,21,0
782,d379f449f2a3b271bc01c0782020f705,28,29,4423.06,28,16,4,2,1,5,27,1
783,7ea5bfa6c340f58f8e71fc1f0412b0d6,98,104,11002.89,96,52,26,8,2,10,88,10
784,dc120d932ddf9d4dfb6fd68beefda622,1,1,130.0,1,0,0,0,0,1,1,0
785,6902157ee16728322d61a1321fa79e58,2,2,159.8,2,1,0,0,0,1,2,0
786,f3041c2e75ec683697a6a5ea82192210,1,1,145.0,1,1,0,0,0,0,1,0
787,c54679b132454625907c773d273d4126,7,8,1032.0,7,6,1,0,0,0,7,0
788,d26aa40b90272d4843d63be7c1462c8d,2,2,152.9,2,1,1,0,0,0,2,0
789,a2fa0bdc798ee84cdb08281337cf4fb6,10,13,392.75,8,7,0,1,0,2,8,2
790,bd697db56ff8e7c9cd1abeb7f72029b2,22,22,3069.78,21,13,5,1,1,2,21,1
791,2aafae69bf4c41fbd94053d9413e87ee,2,2,94.0,2,1,1,0,0,0,2,0
792,483ca627d131e18f988349b1655c0acd,1,1,264.0,1,1,0,0,0,0,1,0
793,1a3df491d1c4f1589fc2b934ada68bf2,167,178,23302.7,160,95,38,17,10,9,151,16
794,e81e1f9c3e762e620f3fb60a51499e16,17,18,4465.99,17,9,3,3,0,2,16,1
795,4170f6a9367e6b5d6401d03ce6d54569,4,5,568.78,4,3,0,0,0,1,3,1
796,4e480be820e37de1444325ff358c9296,1,2,430.3,1,1,0,0,0,0,1,0
797,6560211a19b47992c3666cc44a7e94c0,1854,2033,123304.83,1819,949,384,198,91,238,1676,178
798,3da38366e7bd9baf6369071f782ecdf0,1,1,59.47,1,0,0,0,0,1,0,1
799,e3e290b38963293022cdcd6db8328103,3,3,135.7,3,1,1,0,0,1,3,0
800,70b52a4cfc823994561b00bad161b4ed,8,10,585.0,8,4,3,1,0,0,8,0
801,c1552b1dab6e6f760950368ae61fb600,2,2,53.8,2,0,1,0,0,1,0,2
802,596849622429351f47b32e6cae1055ff,14,14,1104.7,13,7,2,2,1,2,13,1
803,e6ffc9ac6a7adc9d16a1cfc2286dd546,1,1,34.99,0,0,0,0,0,1,0,1
804,bf0045791395e66460eb04749c68672a,2,2,119.8,2,1,0,1,0,0,2,0
805,718539d38d07dd351c76db862760e2e2,37,45,1318.9,35,26,6,2,1,2,35,2
806,b76f4d90e85657a240495c876313adc5,1,1,299.0,1,1,0,0,0,0,1,0
807,979e9f8b5b39dd243a2550c8b05aecf0,3,4,525.0,3,3,0,0,0,0,3,0
808,22a23e5ac7061fc538cc2a019afaaf16,1,1,95.0,1,0,0,1,0,0,1,0
809,0b90b6df587eb83608a64ea8b390cf07,164,210,28592.32,163,98,27,15,6,24,157,7
810,9200e6ce317b67196b6b0bad4d4bd567,1,1,36.9,1,0,0,1,0,0,1,0
811,4c60877808f4318ef1107fbeb8f89afa,2,2,118.0,2,1,0,1,0,0,2,0
812,3bb32fedaa74e4ad20f4ce067733bd31,2,3,103.7,2,1,1,0,0,0,2,0
813,ae8bfdbf1c2a2a2dee92d799db0a31c6,8,8,339.92,8,3,3,2,0,0,8,0
814,1927cdb9fa74f5270097f6250e8e8f34,1,1,120.0,1,1,0,0,0,0,1,0
815,8a87611c08849ffeeccab52aa798b6c7,13,14,2369.8,6,4,2,0,1,6,6,7
816,679769a98cfcc6da877c8486ff1c13f3,21,21,7029.0,21,16,3,1,0,1,21,0
817,acf974e4d5950ad143a247471b831eb9,5,12,423.8,5,3,1,0,1,0,5,0
818,20a7efa9721046319bdde5d60b6b5365,3,6,501.2,3,3,0,0,0,0,3,0
819,febab0275244b9a49a623f0bd613ca2f,109,129,7272.42,106,71,23,5,5,5,98,11
820,f3da5b2ff499efb8d4a6d371d175d7dd,79,84,3702.29,77,41,13,9,3,14,66,13
821,436bf27f2f18474fc6047702e9f8a866,1,1,29.9,1,1,0,0,0,0,1,0
822,d2f3e277560ed4c6361284429b00f037,7,7,320.55,7,5,2,0,0,0,7,0
823,cd843d4cf8ef32827de0396605163ba3,5,5,1915.0,5,0,4,1,0,0,5,0
824,67883baaae6134ee81b271a542613728,19,19,8167.9,19,11,2,4,1,1,16,3
825,7dc9a3355bae96dd82008b313d3a456c,1,1,899.0,1,1,0,0,0,0,1,0
826,05e107217c7266362fd44b75b2cd4cc4,5,8,193.38,5,2,2,1,0,0,3,2
827,1acde099eb406aa220b1169b188b42da,9,10,311.1,9,6,1,1,0,1,9,0
828,d97df38225e5abadaff1e72cb72b823c,29,29,1846.0,28,17,3,2,2,5,22,7
829,45213867cefbf2cd4c6177e10216a951,14,14,4955.42,14,6,5,0,1,2,12,2
830,61b893c57e33626afb104d4112b1be76,1,1,74.99,0,0,0,0,0,1,0,1
831,a420f60ff1aa9acc80d0e42959f2b313,67,69,7443.3,67,32,18,6,2,9,61,6
832,ff4ea69c2a729e83e63c7579e4ef8170,9,9,7017.0,8,7,0,0,0,2,8,1
833,fa5fdc4e4bb6bd1009ad0e4ac4096562,1,1,161.99,1,1,0,0,0,0,1,0
834,916748bc99315c2d202898ae58b1617e,25,32,369.4,25,14,8,1,0,2,25,0
835,bc2ac6b95e1accce9858528ee566c17e,18,22,2045.0,18,15,1,0,1,1,18,0
836,25debeafbce801fdd479539350185eee,6,7,302.84,5,1,2,0,0,3,5,1
837,02c988090b766852e088c69d7fb3b551,13,17,1618.65,12,10,1,1,0,1,12,1
838,e5f9e61ceb5f523cc966e0f34095032f,4,4,2238.0,4,4,0,0,0,1,3,1
839,ad97a199236354e53fcd91a5a913e9a2,17,18,13205.9,16,12,4,0,0,1,14,3
840,3606774ec64634822d78dc2db6d37045,2,2,299.8,1,1,0,0,0,1,1,1
841,94165aea8a35c3c21499cbcae239b16c,1,1,180.0,1,0,0,0,1,0,1,0
842,c8665a4dd081a2c436b1cd921079d0d9,1,1,79.39,1,1,0,0,0,0,1,0
843,c7dcd301ecfe5ab7f778ac172cf74be7,4,4,457.69,3,0,2,0,0,2,3,1
844,6c17baf138731a4aaacc3210adf2037b,4,5,538.8,4,4,0,0,0,0,4,0
845,50c361bcf670d16f6df4d52de3dff924,1,1,35.0,0,0,0,0,0,1,0,1
846,32e5635e63cb374eb63afdd242fb6134,1,1,910.0,1,1,0,0,0,0,1,0
847,c1f12f926d0ba950578b4fa41115cbb6,2,4,479.6,2,1,0,1,0,0,1,1
848,8602a61d680a10a82cceeeda0d99ea3d,17,19,826.99,17,12,3,0,1,1,15,2
849,c3acdfac4e3e97ff87529454fbc03642,12,12,16788.0,12,8,1,2,0,1,10,2
850,fde0cc9ea29c8ccfc0a2c22256a58c71,35,35,3922.0,35,25,6,1,2,1,33,2
851,e63e8bfa530fb16910dd6956e592bb81,42,43,1311.7,41,28,8,2,0,5,39,3
852,c4f7fee5b0db50e87766f5a4d1b1b758,8,9,11961.83,5,3,1,0,0,4,5,3
853,d7485b33791774c36108f8c69602d48d,10,10,399.82,10,3,3,3,0,1,9,1
854,515d781150feed28a6ac091bb0e3cb8c,6,6,1002.35,6,2,3,1,0,0,6,0
855,e908c0f3646e8b60375734a350d95d71,1,1,2951.0,1,0,1,0,0,0,1,0
856,2646baaf662d4d92ac48f047e35db92d,15,18,1263.05,15,12,1,0,1,1,13,2
857,13fa2a6c6b9d0f43cb588d7c82117a12,9,10,4528.0,9,6,2,1,0,1,6,3
858,5343d0649eca2a983820bfe93fc4d17e,71,111,10000.64,70,40,7,6,5,13,63,8
859,7c9130f5f3729edd32aa059141d92484,3,4,126.0,3,1,0,1,1,0,3,0
860,e4ebd3f87bf70440014f07ddda7fbe03,7,7,671.5,7,4,3,0,0,0,5,2
861,33a17d60c64393351ebf1ef860f4e0f2,43,47,8152.48,43,33,6,3,0,1,42,1
862,640e21a7d01df7614a3b4923e990d40c,116,137,7598.88,115,73,24,9,1,9,106,10
863,d57e18d5f73c7ccb7f7339b61166898d,61,63,3187.7,61,42,11,3,2,3,59,2
864,dd2bdf855a9172734fbc3744021ae9b9,108,113,10816.7,105,52,18,19,5,15,99,9
865,9d213f303afae4983637247556438ede,2,3,47.7,2,2,0,0,0,0,2,0
866,aadfe0417e61315688b6bd7043361e25,1,1,289.9,1,0,1,0,0,0,1,0
867,079d295dcbf06ee8bb1b65ba964eb2b6,5,10,349.3,5,3,2,0,0,0,5,0
868,55c26bcb609f480eb7868594245febb5,6,6,664.4,6,4,0,1,0,1,6,0
869,cbf09e831b0c11f6f23ffb51004db972,10,10,1535.2,10,5,4,1,0,0,10,0
870,7fdb0720c8d7c9075538b365dc8c3a22,9,10,1804.0,9,0,3,1,2,3,8,1
871,933446e9a59dece7ae9175103820ca8f,2,3,381.39,1,1,0,0,0,1,1,1
872,3f8247d0f772ffa58560e5c682521ad5,1,1,139.9,0,0,0,1,0,0,0,1
873,e46bc031f2c5bae4ccb40bb90712e9b4,1,1,277.3,0,0,0,0,0,1,0,1
874,4aba391bc3b88717ce08eb11e44937b2,29,30,7595.87,27,15,6,2,2,4,23,6
875,fcba71d4d5db057f43249145e4eb1e27,3,3,494.55,3,2,1,0,0,0,3,0
876,c747d5b92c7648417faea95d36d763e8,1,1,139.0,1,1,0,0,0,0,1,0
877,715bbd5ba4e6b74cb0d2f29eb45058b0,62,64,4043.3,62,44,11,3,0,4,57,5
878,1430239a858e7682bbc43b20758af153,18,23,660.79,17,12,0,4,0,2,16,2
879,bb7a14e229b1c95156719c3d9552eeee,11,11,3190.1,10,8,1,0,0,2,9,2
880,d598f929fc44e1e38678e7f47250ec04,1,1,69.9,1,1,0,0,0,0,1,0
881,edc518ba25576a0188a0e8f2c3af186f,6,8,1647.39,6,3,1,0,1,1,6,0
882,4c18691b6037662be2df78a765d98ab5,63,67,3195.52,63,30,15,7,2,9,56,7
883,8f2b51a30523cdecddc2f179f351c7d6,7,8,1027.9,7,4,1,1,1,0,7,0
884,6b536a23086fba0d58c08d68814397f6,19,23,2068.8,18,11,4,0,0,4,17,2
885,95f83f51203c626648c875dd41874c7f,52,67,3217.46,50,26,8,3,5,11,47,5
886,6b243f80ed07b10f0e8aa0f21a205f3c,79,89,6260.1,79,50,15,6,1,7,75,4
887,e7f3bf1ecd8526eb7f3b18059e6716e5,18,19,1471.54,17,14,2,1,0,1,17,1
888,4d600e08ecbe08258c79e536c5a42fee,8,8,4465.34,7,6,0,0,0,2,7,1
889,2089a6d640999f9b9141ac719b2af596,44,44,8830.82,41,25,6,0,2,11,35,9
890,2a167ca73899c85001a837d8fb4962f6,2,3,4097.0,2,1,1,0,0,0,2,0
891,458c6fa920810ce2492da71bc26d9eec,2,2,756.76,2,0,0,1,1,0,2,0
892,7494d0dcba8551df6cf37f1b905dc2f7,1,1,45.9,1,0,0,1,0,0,1,0
893,698f5fa55a5f73d0740e9d9a773e8093,4,6,120.0,4,3,1,0,0,0,4,0
894,4f0d637c1197fd65405ebd755ac9f86b,2,2,199.8,2,2,0,0,0,0,2,0
895,3969863bb8af7f72580b3b1ffd3a17b3,12,13,623.15,12,6,3,2,0,1,12,0
896,2a5b78b41cd05baeac8df54c6606b92c,49,60,19025.36,46,35,5,4,0,5,45,4
897,1f7dfad2cb384ea4d2d7e1ffbd78c407,1,1,49.0,1,0,0,0,0,1,1,0
898,08f5819815f3d06545011850bd70f0a8,3,3,452.0,3,2,1,0,0,0,3,0
899,b32be1695eb7ec5f10f72d9610a12527,45,46,26874.0,44,23,12,3,1,6,42,3
900,b94cc9f10ddc85e4ba73a6f7974e7101,39,39,25346.1,39,29,2,3,0,5,36,3
901,53243585a1d6dc2643021fd1853d8905,358,410,222776.05,348,200,81,33,9,35,330,28
902,6df688df543f90e9b38f4319e75a9d88,40,56,1949.96,39,29,7,3,0,1,39,1
903,7f40d06aa0b5f1aa4f41af8c0480e2ef,6,6,1309.94,6,5,1,0,0,0,5,1
904,dd88d13bea9e4c2bf47daf224f8141e5,1,1,458.0,1,1,0,0,0,0,1,0
905,72c38a04bd6a1c3dbc5298425a0db86d,4,5,647.3,4,2,1,0,0,1,4,0
906,9e17b9d64683aebcbb9ee362d06463b4,2,3,98.7,0,0,0,0,0,2,0,2
907,b5bb2b985208834bd5bd86c7a402bbad,2,2,621.06,2,2,0,0,0,0,2,0
908,b1fecf4da1fa2689bccffa0121953643,19,20,3669.64,19,18,1,0,0,0,19,0
909,7b1222c3624aa89b9558b50a2594188c,22,22,10103.52,22,16,3,1,1,1,19,3
910,e595809a6c31ec4314fd06ef198c244d,1,1,39.0,1,1,0,0,0,0,1,0
911,ba6b68b55fe8704377a7d43c8e5c0185,5,5,739.77,5,3,1,0,1,0,5,0
912,b8114f2f589a6804810f04f99b36b498,8,11,1399.62,8,6,2,0,0,0,8,0
913,83d7070a0b9a8b4625fa8682b819fabb,2,2,694.77,0,0,0,0,0,2,0,2
914,570d4583587a5fe2d47c7be89b91ad27,2,2,125.25,2,2,0,0,0,0,2,0
915,9591fc341b1bfb7ef561e2968ec6e011,1,1,79.9,0,0,0,0,0,1,0,1
916,0af977692321d895349eded183341d28,2,2,257.75,2,1,1,0,0,0,2,0
917,b33aaadd1a8891d2dfef0c4c3bdf0371,16,17,1504.0,16,9,3,1,0,3,14,2
918,5d9dc90a686a8fddacffab6bab5653a3,12,12,3761.94,12,7,2,2,0,1,11,1
919,cc80e2f693fa6e2408f47ccf62413fc1,2,2,420.0,2,0,2,0,0,0,2,0
920,dee656f0f566ed1aa85bd137c943f08f,93,95,6271.98,92,60,19,6,1,7,86,7
921,ace601496e211a664100321f038f50af,1,1,165.0,0,0,0,0,1,0,0,1
922,d673a59aac7a70d8b01e6902bf090a11,79,84,3908.94,79,37,22,9,2,10,71,8
923,966cb4760537b1404caedd472cc610a5,75,75,51286.05,67,40,11,10,1,14,65,10
924,d4a5e99e0dd915df64ba55a7fbd583fd,2,6,65.15,2,1,0,0,0,1,2,0
925,6bcb2352a2a0c38b845f598298ab9d26,2,2,31.8,1,1,0,0,0,1,1,1
926,2c2c9832d1bb38c5b0034a3b47d313ee,1,1,49.9,1,0,0,1,0,0,1,0
927,f3b80352b986ab4d1057a4b724be19d0,87,92,10505.1,86,50,21,5,3,8,86,1
928,b452cb0ae35044c4a53179c39f49fb06,2,2,63.7,2,0,2,0,0,0,2,0
929,0307f7565ff85b299b6e5ef162b1b1a9,7,7,4728.8,6,3,0,1,1,2,6,1
930,ffeee66ac5d5a62fe688b9d26f83f534,14,14,1839.86,14,9,3,0,0,2,12,2
931,3bfad056cf05c00dabe2f895925d83b1,1,5,206.65,0,0,0,0,0,1,0,1
932,9aa388272ee334b6ae07bc73706e254a,6,7,678.0,6,5,0,0,0,1,6,0
933,74bafed391319577bce6f4d2acc0589a,3,3,1847.0,3,1,0,0,1,1,3,0
934,2b03ac196f5ed62ac483960fe0fa3b65,7,7,843.1,7,4,2,0,0,1,6,1
935,0b64bcdb0784abc139af04077d49a20e,4,4,137.6,4,3,1,0,0,0,4,0
936,0bfd0b434243adc5c2e1aa6baf19c6aa,6,6,371.2,6,0,5,0,1,0,6,0
937,92d14edfb62ee5ae7fdff70b0f4e7233,8,13,322.0,8,3,1,2,0,2,8,0
938,5e105f5c9f63f5f1fd75d6cb942e55b1,8,8,1471.9,8,6,1,0,1,0,6,2
939,2fb25ab44bdbeae6a4d816e0d0c9d500,5,5,683.08,5,4,1,0,0,0,5,0
940,ed4311e67debd72b8610a5347a743087,25,26,3636.0,25,18,5,0,0,2,22,3
941,5bf397d04035b5f45cc41e82ec106803,3,4,1525.0,3,1,2,0,0,0,3,0
942,f9bbdd976532d50b7816d285a22bd01e,2,2,268.0,2,2,0,0,0,0,1,1
943,e3e15e2c0b9700561efac21c6be48066,3,4,97.24,0,0,1,0,0,2,0,3
944,a5bff0f43eb51f0cad7c37fac7244c8a,4,5,445.0,4,3,1,0,0,0,4,0
945,f52c2422904463fdd7741f99045fecb6,12,13,567.79,12,8,1,2,0,1,10,2
946,14f2b3587172b9db894c9bad8dab520b,2,2,244.0,2,0,1,0,0,1,2,0
947,1354d51653f645349064725ed204e85e,18,20,2410.0,18,10,2,3,1,3,17,1
948,eaaa46e98c9e61f6764dd1d7a2ab8b3e,1,1,98.0,1,1,0,0,0,0,1,0
949,5b664594895aefb418afaee6d40a9a23,16,22,1008.8,16,8,5,0,0,3,16,0
950,bf00385a5f7fc1ef39a13c2e9ee50a5f,29,29,870.3,28,19,6,1,0,3,26,3
951,391bbd13b6452244774beff1824006ed,2,2,127.8,1,0,0,0,0,2,0,2
952,c714262700f93defc16bf17a51a4cb23,4,4,421.8,4,2,1,0,0,1,4,0
953,bcd2d7510d58e293f20fad6438c1b314,1,1,23.9,1,0,0,0,0,1,0,1
954,ec4608a1f76453166bb312b2968aeaf4,18,35,1181.75,17,5,4,3,1,5,13,5
955,5c603ffb38cbbf25a0e0698941324143,2,2,348.8,0,0,0,0,0,2,0,2
956,2bd05d410a8fd26dc4184a15f4f2f588,6,7,1316.73,6,6,0,0,0,0,6,0
957,4dab98ca6cd6d3df586203cefd28a042,1,1,154.9,1,1,0,0,0,0,1,0
958,293dee954235e4e4e43f129313625ebe,8,8,1778.92,8,9,0,0,0,0,8,0
959,cd68562d3f44870c08922d380acae552,125,132,18569.7,122,67,24,10,6,18,99,26
960,082e0bf4cb865a6533b1e8e498cc0255,11,23,2073.3,11,3,3,1,2,2,9,2
961,c286ec035ee04ba81c97508f0b5df544,2,2,493.0,1,0,1,0,0,1,1,1
962,dd8a29ce82d5c705ba932d81494600a5,2,2,205.75,2,0,1,1,0,0,2,0
963,41da412d33e8da4f22baf55cb1bde82c,15,21,862.9,15,11,3,1,0,0,15,0
964,782f78b632a43875dd5b53e3e49c9564,2,3,146.01,1,1,0,0,0,1,1,1
965,28405831a29823802aa22c084cfd0649,7,7,245.0,6,3,3,1,0,0,4,3
966,fe19dce63ae80346207c6c55713d1023,1,1,49.9,1,1,0,0,0,0,1,0
967,a67780aba9dd436e7ac0aa1f889e73ec,6,6,863.0,6,2,2,1,0,1,4,2
968,d594982fd877af63ace38ea1fca27c76,7,7,217.04,7,5,1,0,1,0,6,1
969,dda37071807e404c5bb2a1590c66326f,1,1,199.99,1,1,0,0,0,0,1,0
970,5bc55dbe2f12b6af6d83ed46023e0dc8,17,21,2992.1,17,4,0,3,2,8,12,5
971,b1b3948701c5c72445495bd161b83a4c,18,18,24699.19,14,2,1,1,0,14,5,13
972,4e92348462c75b6c842b994ce84a0ed4,1,1,69.9,1,1,0,0,0,0,1,0
973,6e13dd869aa7185f601c941423abcc8f,5,6,522.0,5,4,1,0,0,0,5,0
974,723cd880edaacdb998898b67c8f9da30,11,12,2136.53,11,7,2,0,0,2,10,1
975,00ee68308b45bc5e2660cd833c3f81cc,135,172,20260.0,135,91,22,8,4,11,123,12
976,1fbe10c70e30765ed1de86d9f7e98409,2,6,98.75,2,0,1,0,0,1,1,1
977,001e6ad469a905060d959994f1b41e4f,1,1,250.0,0,0,0,0,0,1,0,1
978,685b870da5b52a710782c9c0fefbeb5b,2,2,627.0,2,0,0,1,0,1,0,2
979,701938c450705b8ae65fc923b70f35c7,75,112,11983.28,74,37,17,12,2,7,68,7
980,f3862c2188522d89860c38a3ea8b550d,1,1,15.5,1,1,0,0,0,0,1,0
981,f5f1f2c5f923f36ad79ea1d07185ddc9,12,13,1912.15,10,4,3,1,0,4,9,3
982,cf8ab1616079e2793aa29d524df01bb1,9,9,14391.0,6,2,0,0,1,6,5,4
983,160851d3ece7aa1a510f8d1a4bb8a8af,2,2,102.05,2,2,0,0,0,0,2,0
984,61c36f0fc4a47f9532e5512b66668e62,1,1,750.0,1,0,0,0,0,1,1,0
985,59b22a78efb79a4797979612b885db36,125,133,27184.5,125,74,19,6,5,21,105,20
986,553a440137d6e0cf776aee0bb83ac9f5,2,2,144.8,2,0,0,0,0,2,1,1
987,ea8482cd71df3c1969d7b9473ff13abc,1146,1203,37177.52,1132,602,240,124,47,134,1004,142
988,72bc2cce903c872fe376a8faaa81d237,17,18,2149.2,17,14,2,0,0,1,17,0
989,65c255b299faf2d12050937cc219c46c,2,2,88.2,2,1,1,0,0,0,2,0
990,f09e26011d833ddab11593c1a097a92a,1,1,79.9,0,0,0,0,0,1,0,1
991,72c73be2b085b9d57650dd53eb2004c9,1,1,29.4,1,1,0,0,0,0,1,0
992,c2bda99904207edd1834f03e0022b007,2,2,79.8,1,0,1,0,0,1,1,1
993,3d4824f20035949c710eaf111f869d39,9,10,1041.04,8,6,1,0,1,1,7,2
